,,0,1,2,3,4,5,6,7,8,9
wm_90_0,31,8.71264362047271,1205.1002929570582,1318.1554528160073,63.83065855161934,414.41709165922396,324.7488222361129,578.0940780412161,276.47003116599416,461.5730213570174,674.2758744801698,14.214589394493233,138.38782354393328,819.1401519039175,829.0195630253978,606.160198894252,456.53614344040443,217.75574138500895,801.4404622895265,1035.3085538823896,109.98595644980344,176.13185606010035,578.337730553954,801.9860483555583,898.15803718728,967.6341385619405,745.5175319462662,3.5185079117334954,729.501738983606,384.2936603421254,38.36792112508033,1123.527468504929,0.0,28.621474626257903,233.6147083444599,402.1976403467098,1098.8225781725914,378.5214710936341,655.7275207179606,1104.3617945930037,850.4227884984665,782.8382001045898,532.0413993370698,397.201356555101,83.88009563258923,33.642552540204605,1066.354243406917,640.5395668305636,207.5367631314647,761.8707408368426,19.59414204888174,843.8661661328746,826.7432845792428,355.28068623887486,472.05728914191064,439.9354269101343,481.49447374445367,1725.010134982878,639.9823519018682,424.46026750545695,189.12809593663656,628.8712144777353,471.4526171910029,241.92141993012004,146.83960580972308,1495.3442882730583,109.142420372577,461.43247720989405,57.404576635648496,633.4842837908894,597.9415789181513,1099.8248097522624,1144.3155421406632,548.9327580904554,238.6319487893727,162.04188262033338,59.46185943088678,800.9774796695874,368.81862936495537,1110.5525457882568,347.10497571526355,920.845467036612,1443.3879322738185,330.19844800964853,220.71783331065214,88.06812831317548,591.956530203777,564.7970115524563,425.896430152547,687.9403919634218,243.37373037193217
wm_90_0,32,51.54507350434609,906.2894500723435,971.474782620985,20.408949007453426,527.1956149681242,498.15460092571084,361.72935669435077,190.34434328881858,544.2709961041965,425.2653364791292,30.778656450828553,106.06931203648915,837.4829014508118,792.9097830257729,422.06511130431625,272.193248871388,317.4923286375665,660.5511864050236,748.7469010568472,143.90097798131228,335.89123773961694,402.7807289413008,817.2457152655064,660.1100252565723,950.3033541290141,494.6165242956575,43.30455105968104,690.7762987996377,203.17204588609133,16.1445493304016,845.8326439467228,28.621474626257903,0.0,152.00105463228533,356.4269272483823,884.4682304822561,322.40171996427364,413.59670822932327,782.3265611049504,878.8556595858842,699.4954600685793,357.8710556764432,293.55603612303247,105.67862660632474,56.73651988753397,880.946535373394,425.37635180683685,101.44478414749207,603.5749881255085,94.25364341157442,587.9326345776271,547.92963782155,194.063661526673,396.70340013139065,251.26209738342953,301.18689865729755,1340.7599927349422,408.1602781441055,428.76043688692005,94.00080582115632,512.4316827951656,442.5209860137211,105.78679927673815,249.85835823777592,1133.5481197008494,43.03552007015485,341.60064943452886,20.37052868190384,460.04498391210427,536.0492386701376,775.0302027628453,824.221412669288,494.0350549918669,258.0605266220236,317.94261766995635,92.11829442159713,571.593155564459,571.9515593207649,899.2063039934666,257.51746917853643,629.9306015322112,1100.0230670193805,415.4633303490286,315.4621863994722,21.65031230494708,363.40692859688534,394.6210057363482,419.0871256814119,769.9407523153843,167.92901272478608
wm_90_0,33,329.2175284943401,1178.266282950012,617.3799120012168,61.59679635235009,386.1107022946947,1105.9273455975222,174.22111099870534,2.1838944881878115,327.80882919311773,395.9280099902874,305.85262565723974,487.0759558149811,387.0497857537333,302.33160988227803,102.18825558085882,455.50517921008907,885.8216224471746,1238.4073926460278,954.2932078232519,590.3447648581757,777.2464565978853,749.2381653174414,371.0191683322515,242.4104757150186,417.06816124441383,620.1455172157952,293.83136862406974,240.32563415739193,218.24003258862083,84.34887042660088,1160.934712634433,233.6147083444599,152.00105463228533,0.0,67.78318715022226,1409.8197113439192,850.2216006870203,456.5985059836706,538.3195810771817,425.17448983425777,214.89554286345663,671.9897355604576,23.09857515384974,510.6618950833156,126.1599309741117,1470.6457860315118,653.5148889431498,23.62760236129434,152.96982380050636,318.3893206076901,793.4200014301914,492.755456938657,79.623455602302,66.63879024216396,136.6630974319261,538.813680141951,816.5994256851855,216.4225691843569,148.86024474998655,352.4557774689032,1059.5145054728343,1069.2471650213045,108.67466687809596,747.8242817478261,687.9854417389159,35.09424930467233,38.85828329542303,64.2266839400036,853.705060670241,1175.3196860747018,719.9705908099811,911.0627901950639,122.88394799070785,802.824554207735,743.1010595472962,126.93164386828161,203.16742782362263,1167.4552729892548,325.4604845272672,691.829937409765,660.7214986127665,614.69279366226,1065.417874036047,886.7403244503508,70.27434104615897,415.6264182667258,750.1994626571746,1051.247366923074,442.8991882548233,552.0124090468672
wm_90_0,34,528.5520291297595,1798.4043709392276,879.9722169126967,210.60165304653827,219.57287685837645,1362.8704248320498,385.82217570665426,51.48818655628624,148.44510511898997,753.4624189792388,536.1027977280984,848.6417383878648,131.81463426325325,88.02916279729597,185.51093323483195,874.3199343517007,1208.0474130139824,1866.0313937282287,1514.957183987822,913.1838616531787,940.2953718732508,1265.8082080173135,122.41778115477251,327.6247180230536,151.01230448266645,1083.1889686240252,478.8696968124544,56.00368966028778,520.9806985406133,225.00444124517358,1783.5561902685572,402.1976403467098,356.4269272483823,67.78318715022226,0.0,2093.7723660830793,1339.1630228854565,853.7692612291122,843.6140422194884,155.23564428144132,63.276909820769916,1165.2949347801286,39.35675203800628,820.9418038262951,211.30673575233968,2161.4866124554374,1140.4933337584653,171.2480476623488,117.14810180291548,442.5069128163639,1315.9797919771768,870.1190122298096,271.3585116389762,8.030590818074318,362.41533807164836,988.7935084840947,1012.5992757581628,444.4168506200602,24.67273378531402,710.4467994398805,1636.2533631823032,1590.2823902202765,347.39164236588533,1019.1005194498235,908.434900485924,179.566593073115,53.727587486295576,207.07030638719564,1399.085824763802,1745.6747861825954,1154.5560436773358,1434.3295275402406,11.484067041395946,1209.1606190586701,900.1565414309246,177.13966829161686,310.43663217651533,1379.2805152715255,273.54397222789765,1160.078253785803,1110.3876207063186,785.7456612807023,1460.0014483119628,1217.1347958389676,252.81236963288313,802.0584023092897,1266.1576458331479,1548.408488480948,190.74332103736543,969.2253429411531
wm_90_0,35,1040.5432607812945,122.49602734879744,1276.6552943486447,1064.5644579792156,2777.301390597678,1463.3181732559408,991.4628199973808,1501.9288899356884,2798.4369900574375,546.1301187661905,888.0910779827191,481.41146311767244,3255.8444837188144,3012.6393574272315,1503.5143661908667,276.0987819897557,982.1225187575373,47.61367775728513,171.0368837788765,725.330843175576,1585.7002151013428,103.64470538460787,3210.5019544509237,1668.901779152192,3359.3842822752495,274.36726558668204,1074.447014562431,2811.012894269843,583.7574962922375,1113.2700185731424,80.12474615008699,1098.8225781725914,884.4682304822561,1409.8197113439192,2093.7723660830793,0.0,259.3776577181224,415.6827291009464,980.8090844955966,3356.8819323870775,2659.66171691089,135.1478494626044,1689.6278307279745,712.4819465037095,1388.0227216385185,10.084278872612517,172.37813193078006,1072.7035238012281,2099.426480361165,1364.045339540732,170.37054134414365,568.3443239722058,955.6435907801269,2068.079804807938,869.7315021869265,210.00393259734142,1813.3986271283702,966.1803774648673,2409.008566807421,403.3082860309744,93.05592231821284,309.99944950067635,747.4660327161333,1082.1339905897592,1555.39171200688,1073.7485417911748,1722.156072273997,1092.1923386701603,71.01354311315215,204.48843799380967,554.9644483511692,325.2081390925008,2360.166457534324,553.5105228599135,1582.234030301558,1547.391227721955,1520.260155046125,1718.6714262995629,2381.266729215777,219.63440500364453,403.2533647112425,1703.2213690513738,829.8988599482219,947.7024379187154,929.7537975585234,416.73498172875037,104.090353956782,390.5247864094429,3256.975492083604,311.37018637322456
wm_90_0,36,314.58359565149846,516.3707234718074,1474.2262203216983,488.55207550794324,1584.8626011845863,494.6074392961057,854.7615431761548,936.736678308471,1662.2992862361216,606.0915573776127,247.01306954565587,60.86087823367699,2199.0877649320264,2112.201763868883,1185.962435172019,243.6078385011014,233.29636391507321,95.1559250828815,487.1200201079647,124.02179992382531,567.8403739649887,134.4320146112222,2166.2562122312593,1473.445138844838,2373.1197339807395,428.02552736622215,343.16714617955995,1941.8411489367088,445.63819338574706,482.835676649115,428.94776492083497,378.5214710936341,322.40171996427364,850.2216006870203,1339.1630228854565,259.3776577181224,0.0,493.89275344395503,1159.5529533187857,2265.122113343259,1917.865643489567,143.10908316784946,1135.5374850329872,127.58166283475029,609.3096096818426,210.6577957204842,266.5220350808028,635.4764469474665,1623.2196895562874,503.2211400173321,385.7394439241391,711.6797309309469,678.9359002430156,1387.3182084409602,683.1886360541928,194.92998840750457,2038.3997022748918,877.9014176024891,1494.7450704303117,119.99485117210095,42.843246033049375,17.12003992265077,454.5847915092181,282.77110754558896,1750.9811280248512,544.5544954105069,1203.0366827623725,496.68969859155004,121.50383801053755,27.04379764171918,849.5134552694832,684.464181817279,1588.9518093128052,55.361538688526714,567.9089549334733,717.6934329294165,1324.1584866942894,645.310772115461,2009.8868713938161,17.450730971711295,634.9287954655892,1815.758973712564,174.75347868486472,216.9525574860965,433.5349763161635,455.5077538001284,122.34159713980185,27.994383539469833,2060.6657767849188,34.3223455017672
wm_90_0,37,710.9574134486484,183.41226488270703,272.35035831045053,412.57252641700353,1615.6352388090393,1571.8341180083598,132.68982097167594,489.2340924315901,1537.0421321863143,8.948743230776698,584.6604537197919,425.05139943136896,1650.861184755693,1399.617460674422,369.8058567814753,43.94982220030836,1106.3951953907158,471.17332370570733,98.60169613652002,708.4928061375915,1412.1487268598362,153.40336123111814,1616.6691624608886,423.2614286760182,1647.9334188527405,16.786531183902586,699.8132327428887,1272.9318064633997,46.486164610643335,484.804771678035,193.51686127954216,655.7275207179606,413.59670822932327,456.5985059836706,853.7692612291122,415.6827291009464,493.89275344395503,0.0,144.77827739512088,1734.2465813680099,1112.7457475535957,125.3577071777511,550.0779077899795,635.5944438712814,708.5895972939408,507.0705699948951,56.66704307476708,281.0640800690684,701.3092568226147,901.2399153036328,61.90694035570856,19.841386687121762,163.06269034227745,788.5844239748194,109.06889603078167,70.40619842153026,548.5506542878787,117.96140941648022,1125.939458191323,201.11071868433208,432.820500284238,689.7789179382189,135.61475386284357,1076.5282328039034,404.9859631307639,360.3675272751529,543.7648667801436,437.4877479026293,202.83375717203194,645.394802297882,60.596466951502954,79.48807099254003,983.0879679617394,729.7660628184228,1384.1979503761438,794.7519641315429,352.71348718145657,1770.3460041950202,824.811847834963,325.92035686186944,22.916927081314522,459.9697426102619,1117.3451809844903,1083.112081545085,318.05239474557885,1.6331846340647156,163.87458941860487,754.0906417295311,1798.3384464865137,311.1024303966186
wm_90_0,38,1229.1677523692601,484.25470875333156,20.242976351139426,679.4939647309185,1827.4505600155983,2447.1411194789807,100.8831469629913,537.9316574453198,1667.15102128415,88.99745629127807,1084.3523366949817,982.8428711554195,1545.4095882032004,1226.7333028522207,247.47069463236073,341.9365471048131,1902.8971664450441,1125.8919843473634,351.5560780805611,1362.1829392189138,2139.901115310799,593.1857772527725,1512.8140338638598,185.6078583481982,1451.0904591294286,225.06863483698544,1193.4442527252847,1131.9513607138451,205.8890275586042,787.4937627988895,543.5364809894019,1104.3617945930037,782.3265611049504,538.3195810771817,843.6140422194884,980.8090844955966,1159.5529533187857,144.77827739512088,0.0,1632.3600339248749,915.4635482611093,538.9800489971966,519.1035333194387,1247.0989858955804,1040.4987846402005,1143.98122268606,372.93207290992797,409.5417613736685,485.78973932117594,1394.5200431066917,333.87229970072235,59.75341688401826,226.63238777183352,725.4070278258287,155.41953011102112,416.2908850280444,130.9525619404767,73.00121224026218,1154.2502294058188,617.4085812625489,1077.03956970697,1455.0069679390076,312.8355486752784,1816.2754852653752,67.03943482717114,572.1182939939098,475.7394364575698,710.6140001690521,683.3776529426178,1400.5933060011491,71.9897579629217,212.38224683374392,898.3078693387524,1456.5997669228868,2096.014660414205,1103.6910221105763,161.6257650910833,2653.900266771542,473.37924825403957,892.6162507941981,127.1326233757033,100.26250886548347,1973.0491776096846,1878.9714503188015,576.8769377820098,162.56571930428032,614.627394590607,1537.6264949153033,1835.6105196246776,844.6269775666973
wm_90_0,39,1012.926153732014,3010.382210758513,1620.6553616898416,663.1846017056752,170.00042818432493,1869.796759544769,999.7021496481187,385.40728084546777,94.29045794477662,1582.3770596247882,1074.4403422466833,1588.950391271862,1.2000974896192993,37.410853063143044,608.8184227224826,1759.4768375602216,1836.832972122232,3019.6940034045433,2639.7577249248216,1571.41351713626,1323.923519536605,2281.6893364529196,2.2729971826774276,776.9785667534776,21.00553751608032,2058.1383843789936,944.8915084623408,47.784427724989804,1244.98377924461,656.8853214086201,2989.7768702988315,850.4227884984665,878.8556595858842,425.17448983425777,155.23564428144132,3356.8819323870775,2265.122113343259,1734.2465813680099,1632.3600339248749,0.0,119.45417764193903,2148.553868263502,335.40650484335737,1467.1508111660107,547.0994948998399,3421.498905447699,2132.856409672081,649.1563467664696,365.265718931048,809.5299944330519,2375.0289255197886,1739.2744316094163,833.9345469881479,188.7480059923319,983.7396131028964,1915.089894370587,1677.9546677881997,1087.575346880129,80.52223770203904,1473.1263824203043,2709.2585353278214,2548.5991086177396,963.7309479030476,1576.3374755294549,1597.6841491615778,635.7682867063086,354.89898491821697,648.397985065764,2453.699333680246,2786.192726665215,2122.4457360578026,2522.2299323192046,110.65528648680576,1988.6026209642112,1277.2124681388927,460.6907996387105,786.3805461733151,1811.193949432995,522.5609988585865,2072.0991832639897,2084.3119995348525,1399.0012452025753,2194.6619577163347,1859.332173187745,761.5394137335386,1661.8546792806956,2278.8585790967636,2464.2546663228723,36.70709983296624,1804.8605133708506
wm_90_0,40,956.1504072856926,2198.106247179777,880.472404831436,482.56246459275246,387.4104230647398,2008.4411807735037,500.90442430136034,175.41999578280732,266.4906008654061,966.2174499102575,960.1903738951663,1336.2228339427281,97.36900753087325,24.331794379440996,219.20565797609646,1226.1089045440508,1823.4433947848738,2470.3382346517164,1873.5333150802282,1446.843949910669,1479.687862050105,1721.3612475116993,90.41226131885612,295.6398964640428,61.68297233909224,1393.7147905114375,889.0901810856565,17.48859530335495,766.6362921380683,515.5523565866844,2212.023144884309,782.8382001045898,699.4954600685793,214.89554286345663,63.276909820769916,2659.66171691089,1917.865643489567,1112.7457475535957,915.4635482611093,119.45417764193903,0.0,1600.5022862161773,110.01515870264775,1327.5292310796042,505.8480678601891,2770.114625847128,1518.429550730721,363.5180831154968,70.03215615317804,838.5231393077452,1676.6967639468307,1064.420761535125,436.55558066631244,43.01777131917835,525.5594785956664,1375.2068564608962,902.9135775556177,555.7260256302895,97.03800730786635,1116.0851099674067,2222.844250968001,2233.4462385467095,588.5462891221703,1590.2467587790595,850.0349522344919,418.8551297187637,102.82464435411936,481.1722556331971,1884.630589755141,2394.425036288867,1345.6603115122,1715.4767215678503,21.951427961742368,1803.9477702296074,1429.0351550472976,450.4808299207257,310.218434449938,2019.2089195729777,144.80684673075146,1677.2862055987737,1358.175223253803,703.5156939872702,2125.971103382125,1834.039992993125,527.8389191031546,1067.8280591154137,1727.8595871099176,2196.580924115424,238.83180858257873,1455.6846397605407
wm_90_0,41,521.7892241509517,146.21676764704543,767.0838002767842,453.72549286237563,1738.287107225808,1056.7816690631018,435.18482923061754,736.1008518879789,1734.2226287437902,196.34944732100385,408.941622110164,183.90058923695656,2066.866920787463,1871.8886862256372,766.4857082215444,29.80310967221762,655.3217538581132,116.0808544282633,110.3752351846806,385.34137659778645,1038.8870878681332,2.23387836149871,2030.569036124888,923.0942675326893,2146.9431009486657,78.52952894164807,534.127404378461,1713.5604682350568,168.34824563518066,494.75348698770813,111.99725200314221,532.0413993370698,357.8710556764432,671.9897355604576,1165.2949347801286,135.1478494626044,143.10908316784946,125.3577071777511,538.9800489971966,2148.553868263502,1600.5022862161773,0.0,871.7079337819835,351.5268995882384,698.001267715537,161.50334216231468,19.202448350011828,446.4278090714084,1193.6244678076234,742.0687187803195,60.52134286210701,241.1934921857019,382.1056085649696,1146.693480179747,340.0810338689079,10.1627129163413,1198.3701773909324,430.5758695522618,1408.7333801973168,87.12679443056575,92.31630912910126,246.49867994872005,248.02481808526284,681.5023237586321,980.9353839004906,451.42437644128177,898.7404827199913,473.7071696947279,12.20265236456534,206.08329484386337,301.6826359951217,202.6626734232703,1365.9296722676954,332.56732385085525,1025.8274496023437,808.3047685651654,808.5705361820723,1252.4944046797823,1440.5670330987132,65.93207391320198,179.28313032720496,1060.4478765590704,605.8521813728934,631.7831617177619,363.04877989283693,113.6067786098502,2.9359872286053212,296.83317654423706,2086.125373596476,86.03558166333578
wm_90_0,42,521.1685268624627,1358.1846812363983,555.1102416224495,160.10278803008308,419.00794629239505,1428.6079369010001,179.7805473188721,11.244322557793458,330.8468030420539,461.38506873358733,496.047431533245,716.6079898168275,298.24044541864146,196.51243971116355,57.76370266411023,604.6174840613083,1191.2086636866109,1540.5270046777637,1109.0129713270426,846.9542293764913,1035.5239325986704,961.3550336585182,283.73900569963615,158.80565019196467,295.3825847770761,745.1151162964243,475.25344736960574,149.86555599405548,302.7326324296208,193.85701192401277,1358.0488823107771,397.201356555101,293.55603612303247,23.09857515384974,39.35675203800628,1689.6278307279745,1135.5374850329872,550.0779077899795,519.1035333194387,335.40650484335737,110.01515870264775,871.7079337819835,0.0,750.9751499867792,237.44245317874385,1776.0381853029867,818.9812194861775,74.55473051718326,59.005806230211746,490.66505895828936,948.999412047508,547.416207361629,114.8760775848179,21.428225437371626,171.06369609722557,708.9336225432862,687.8342637464731,219.90991948901691,125.23929727124536,533.0407949825578,1350.501932778791,1393.389088896276,189.77832683029288,1026.241661911261,590.0986166685325,114.04996276440735,2.8755133908746227,163.94301222900623,1084.038720049742,1503.3370607443471,773.350815147341,1019.1585040162615,62.45937033538432,1096.8341029430962,995.0375312577396,225.177396665157,138.76461514950734,1486.2731289301364,182.60401825867103,940.2154822649646,748.0988179784304,502.0409197808463,1401.7839470197264,1193.1177808269238,170.9780892949507,513.0425063789469,965.9796069923023,1378.1167084666233,403.3843640986839,781.4855144553168
wm_90_0,43,46.11900841951106,950.4599020082181,1528.5777014164755,217.70859545433913,851.4253883219808,208.4113126151349,766.8672744738309,578.8601881585595,933.4584591187354,706.7071705549906,30.914347220147643,26.91914085995537,1424.4783317346312,1419.5616449802944,930.0689353895319,373.039890005315,69.36816467923045,436.4032279108901,845.0612113845407,3.0762245064013998,182.61309078281244,370.4500386915557,1401.2430907767307,1254.3783194787154,1609.0012633380206,650.9865613980603,60.24639304672695,1285.30065696601,439.74066787594,188.7905653715622,852.3247925465863,83.88009563258923,105.67862660632474,510.6618950833156,820.9418038262951,712.4819465037095,127.58166283475029,635.5944438712814,1247.0989858955804,1467.1508111660107,1327.5292310796042,351.5268995882384,750.9751499867792,0.0,222.4286479484328,653.0771405266631,494.0068741723303,403.29794233724016,1213.969363366511,127.9595622590633,680.2615357705185,854.2036065644547,532.8117126865569,898.6323285489958,593.7540879630271,357.5495723658421,2040.4304064242315,818.7561778541708,879.6065472427786,122.29239535604128,309.96658705959396,164.08396934976088,346.28792468507015,58.241359943533695,1766.6589112746988,283.07855243437666,827.2767505842661,214.66980435822978,389.2381722265667,251.80142355357873,1087.2662231276638,1021.0095299868071,1026.518282198684,39.58075998369437,178.2793125331577,284.55835055690875,1124.847315415636,288.22213639173043,1616.2340865920714,142.77239286974134,868.2335008911665,1762.8875134524512,103.1921124919003,65.60913863097367,215.96058348782077,576.157163931895,354.2008460264183,133.339700600101,1248.7030015800954,91.96792516408652
wm_90_0,44,74.18503067597592,1396.5023161469217,1207.2561328544605,40.82533280433906,239.23681393498288,509.88699532018023,503.2893428960125,152.21448537057023,259.16725755416394,692.7173118929709,88.2639531714103,285.076957683484,521.284144939524,531.157438089633,451.4539395994117,559.3999093260735,410.49398677806,1089.8008340977294,1188.0992137576527,265.1799375177391,281.2623482408024,761.3679615182409,507.4452235846928,713.744185402299,640.862723578044,843.9154388493582,56.249633887815044,453.1588955701321,399.85387392143355,21.192114101335736,1329.0327448140968,33.642552540204605,56.73651988753397,126.1599309741117,211.30673575233968,1388.0227216385185,609.3096096818426,708.5895972939408,1040.4987846402005,547.0994948998399,505.8480678601891,698.001267715537,237.44245317874385,222.4286479484328,0.0,1377.5638296543607,777.9639267272457,147.27263487855555,530.5424286200731,45.66935312247242,985.0758746782224,843.2039222814592,297.06625476147735,271.12845976585794,391.99434645352653,610.6287537665137,1541.2585187448465,568.8428794000089,219.16010059803034,296.79588252418966,892.2644205657655,742.5966361690416,234.28323259811725,302.3358283592732,1343.3423365467213,69.553498628632,291.25813941312504,33.355616139606404,839.8689749280668,887.9348539922853,1133.6848842547647,1249.0122132026208,319.2657397895373,449.59867100189945,260.3398617531542,4.503395114435646,638.5092008060643,536.4678551252921,836.2213628236019,542.6680294743198,985.8572945331463,1264.0863047471262,570.1612195732549,416.8476949633864,77.54034913265474,644.4133196672991,750.4650391751824,691.4780037791344,429.21536999199554,407.9014062048509
wm_90_0,45,992.1215457604038,201.09186964172142,1465.1444602944284,1082.8305067463634,2764.725032034419,1318.0517575669805,1107.2861535810207,1569.7472777952057,2808.0724986617606,650.7136139963378,849.7537513001319,445.5251309232702,3323.709624479421,3106.5283131030164,1626.916070791102,325.4777158219887,869.8738429456063,22.831818809510448,254.89325065965784,655.3443817573027,1469.9853155939106,125.74917980380799,3278.8861836937986,1826.638075268971,3452.6205365516053,356.83882323238345,1031.148677742403,2899.957538067303,656.7272413403662,1119.7276777430984,144.5699544757506,1066.354243406917,880.946535373394,1470.6457860315118,2161.4866124554374,10.084278872612517,210.6577957204842,507.0705699948951,1143.98122268606,3421.498905447699,2770.114625847128,161.50334216231468,1776.0381853029867,653.0771405266631,1377.5638296543607,0.0,226.53741677041344,1131.6436595356777,2232.554624070389,1311.7543659527528,242.92374633255423,687.7404521424877,1040.3371633295988,2152.8208143733327,964.5888637612311,249.89251422657284,2040.8121228693549,1088.335508784609,2456.9423705331255,408.66957855563476,63.77666023397609,236.67040215520785,805.6147919130398,979.0368843099818,1762.9356884395522,1107.629072133754,1819.2997870688014,1107.7062278765761,85.38344863574538,141.48508955512142,691.32578835953,438.9329693739134,2443.404010149246,474.3928069807223,1470.3298505419305,1538.498331953488,1667.53919923554,1564.2330177814533,2552.125232470673,197.04777995066638,514.4570889849253,1909.815475687517,710.9724787012859,836.863204258517,955.4176981083335,501.7492253326835,122.86404421987126,308.2249508116251,3283.1558048513034,290.95842573429195
wm_90_0,46,651.678317754511,89.96045277100352,566.9446633790438,492.3362462204773,1827.1734801683365,1319.5944441243696,337.0241613219624,708.3693949810003,1792.6130156887602,110.30334824026033,524.1112691262483,292.5475297668389,2046.3154487710212,1814.2763296052863,660.867812281467,18.85112949307875,870.7959241941372,202.99989575620836,48.23902672887253,542.1961143338966,1262.9545822911787,26.777739481561106,2009.1399327915726,769.8197326637834,2091.46702636552,20.63596560669838,657.2520277371262,1662.0911501831963,127.44431794737628,549.9375112916371,75.3044858270705,640.5395668305636,425.37635180683685,653.5148889431498,1140.4933337584653,172.37813193078006,266.5220350808028,56.66704307476708,372.93207290992797,2132.856409672081,1518.429550730721,19.202448350011828,818.9812194861775,494.0068741723303,777.9639267272457,226.53741677041344,0.0,428.66890427719466,1077.3533341990385,879.112664327486,14.965659958298145,134.1350507918109,327.5850556804238,1098.0626676061224,270.6571465832025,11.629566856532053,945.8390251407703,323.24493810777585,1412.7030654764822,138.6608614577527,186.68240934798976,403.2735970361896,229.19617826355858,885.4981098503872,755.3755719817208,468.49041697572187,831.1629015353429,516.2809038192895,46.78661863374475,347.3663156114014,169.73732791221713,99.99764577587621,1320.6395809115347,500.0979908503303,1244.7532146153128,886.9270402803782,669.2723556511844,1529.0992724432483,1272.3582476842314,153.5984484619025,81.8650262235083,837.3803615482792,828.8649491678178,845.1085361166257,390.6032272598924,54.009825332117785,32.113189099869246,466.6158006485268,2123.304830195664,171.90018267860984
wm_90_0,47,286.60563474405956,871.5829724464843,511.21489375033104,41.60099518782651,557.0771399459838,1039.6750909719685,106.32812120166258,36.031025970151845,503.96728135809576,242.51140570870226,243.75745442151876,346.6476589832277,601.9348168985848,490.0326669338564,109.72435770215547,271.70480238882936,777.143762732776,938.5962346876448,682.3899915618717,476.67355925389126,763.575917293892,510.3113137524987,581.9036974045168,245.06159986928097,635.6071420462379,406.4275530305619,259.15714750428333,410.745364641018,100.85976610702069,70.60987167225545,854.324914029186,207.5367631314647,101.44478414749207,23.62760236129434,171.2480476623488,1072.7035238012281,635.4764469474665,281.0640800690684,409.5417613736685,649.1563467664696,363.5180831154968,446.4278090714084,74.55473051718326,403.29794233724016,147.27263487855555,1131.6436595356777,428.66890427719466,0.0,230.26976663030166,320.9162548051179,545.4069858182584,325.928449125798,26.949908188585848,162.7844443715683,62.65378447219149,337.52567428535224,745.759213321604,138.09063092529192,288.02286652500106,209.6349847799165,790.4461920710031,838.1181519367494,30.978551155750758,668.4326602886754,604.7865915843397,16.082774682640615,89.96453195038116,48.19505046921818,598.4978970740485,913.7400103219935,517.2681260503642,658.1202073174468,250.5779376766076,640.5160539525019,732.5761375577741,168.6432862566756,193.8526133254946,1129.029288774213,408.1960823029736,486.5242201905558,451.80923183126697,560.9633297923467,914.4560333803499,773.0519679047292,29.533448686075086,247.17405646587218,512.0011525499768,835.2935841160017,660.5191511532727,376.8080741434151
wm_90_0,48,929.6533618211988,1598.3255975696957,453.9178516151193,406.6423526035752,648.5658838001843,2068.0734816313343,226.35141033801386,120.555368469768,507.5329692609524,572.5241315423957,890.4906602951742,1141.2104177800481,324.86382266464153,176.36524435902493,52.6961593534828,855.135579736469,1774.9540070465778,2012.5843585576235,1321.3278471536737,1336.8851741701187,1583.8123969842609,1299.033641555734,311.0069743344386,77.8994135411461,262.6525679631872,934.037149628832,868.4683815425718,148.84327167598278,469.31412426013156,464.3913908765888,1630.3307437520502,761.8707408368426,603.5749881255085,152.96982380050636,117.14810180291548,2099.426480361165,1623.2196895562874,701.3092568226147,485.78973932117594,365.265718931048,70.03215615317804,1193.6244678076234,59.005806230211746,1213.969363366511,530.5424286200731,2232.554624070389,1077.3533341990385,230.26976663030166,0.0,887.3571689794965,1176.1167945392428,630.9928209954987,225.28465085193,63.84429886954531,268.09515073357136,989.007125371055,482.0255345754388,256.84587264316656,231.72197637225608,864.9493188596972,1818.7615837073856,1944.4990951943141,371.9563554703013,1575.8198965428303,435.1049243640714,324.6376747213567,37.636352569748695,414.93192187773957,1446.7298642368546,2044.8596188849235,834.7181826378215,1154.9120814205485,93.90293812615144,1629.713049402324,1533.2266238156574,505.3204350396723,87.0934905810324,2133.900055494498,35.330707758327264,1364.1723634224438,869.5000120442627,335.7643469909175,2020.0005295396418,1775.9440213051344,410.16004308615726,675.5350654624333,1310.899133622802,1942.7014519822737,523.5395162321878,1186.7664786477312
